© COELO, Groningen			OZB										Afvalstoffenheffing					Rioolheffing huishoudens				Rioolheffing bedrijven																	Woonlasten		Woonlasten							Toeristenbelasting			Hondenbelasting		Leges			Leges							
Provinciecode	Gemeente code	Gemeentenaam	Tarief woningen	Mutatie Tarief woningen	Tarief eigenaar niet-woning	Mutatie Tarief eigenaar niet-woning	Tarief gebruiker niet-woning	Mutatie Tarief gebruiker niet-woning	Tarief niet-woning eigenaar+gebruiker	Mutatie Tarief niet-woning eigenaar+gebruiker	Gemiddeld betaalde ozb woningen		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden	Waterverbruik 100 m3	Mutatie Waterverbruik 100 m3	waterverbruik 200 m3	Mutatie waterverbruik 200 m3	Waterverbruik 300 m3	Mutatie Waterverbruik 300 m3	Waterverbruik 400 m3	Mutatie Waterverbruik 400 m3	Waterverbruik 500 m4	Mutatie Waterverbruik 500 m4	Waterverbruik 2100 m3	Mutatie Waterverbruik 2100 m3	Waterverbruik 2500 m3	Mutatie Waterverbruik 2500 m3	Waterverbruik 6000 m3	Mutatie Waterverbruik 6000 m3	Waterverbruik 30.000 m3	Mutatie Waterverbruik 30.000 m3		Heffingskorting éénpersoonshuishouden	Heffingskorting meerpersoonshuishouden	Woonlasten éénpersoonshuishouden	Mutatie Woonlasten éénpersoonshuishouden	Woonlasten meerpersoonshuishouden	Mutatie Woonlasten meerpersoonshuishouden		Toeristenbelasting overnachting camping	Toeristenbelasting hotelovernachting	Mutatie Toeristenbelasting hotelovernachting	Hondenbelasting	Mutatie Hondenbelasting	Parkeerbelasting	Mutatie Parkeerbelasting		Paspoort	Mutatie Paspoort	Identiteitskaart	Mutatie Identiteitskaart	Rijbewijs	Mutatie Rijbewijs	Uittreksel BRP	Mutatie Uittreksel BRP
			%	%	%	%	%	%			euro		euro	%	euro	%		euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%		euro	euro	euro	%	euro	%		euro	euro	%	euro	%		%		euro	%	euro	%	euro	%	euro	%
5	1960	West Betuwe	0,1033	5,5	0,3074	4,9	0,2576	4,9	1	4,9	503		330	8,6	342	8,2		443	6,2	443	6,2	443	6,2	443	6,2	443	6,2	443	6,2	443	6,2	1858	6,1	2212	6,1	3986	6,1	6983	6,1		0	0	1.277	7	1.289	6		1,50	1,50	0,0	0,00	0,0	0,60	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
5	0668	West Maas en Waal	0,0793	-2,1	0,2703	5,6	0,2662	4,6	1	5,1	361		329	8,6	341	8,3		273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0	273	0,0		0	0	963	2	974	2		1,20	1,20	0,0	36,54	0,5	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,50	4,2
5	0293	Westervoort	0,1477	11,5	0,3168	6,3	0,2422	4,7	1	5,6	553		202	3,1	239	3,5		253	5,2	253	5,2	507	110,4	507	110,4	507	110,4	507	110,4	507	110,4	507	110,4	507	110,4	507	110,4	507	110,4		0	0	1.008	8	1.045	8		0,00	0,00	0,0	101,00	4,2	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,15	4,2
5	0296	Wijchen	0,0994	4,4	0,2551	3,7	0,1968	3,3	0	3,6	423		216	6,1	244	6,5		218	6,0	218	6,0																				0	0	857	5	885	5		1,00	2,00	33,3	88,80	14,4	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,90	3,0
5	0294	Winterswijk	0,0987	7,5	0,2672	4,8	0,2114	32,6	0	15,5	341		201	2,6	215	2,4		193	1,1	350	1,1	285	1,1	570	1,1	855	1,1	1140	1,1	1425	1,1	5905	0,8	7025	0,8	16785	0,8	55425	1,0		0	0	735	4	905	4		1,60	2,15	22,9	0,00	0,0	0,00	0,0		83,00	7,8	75,00	7,1	51,10	14,5	10,50	0,0
5	0297	Zaltbommel	0,0928	8,0	0,2947	6,9	0,2507	6,9	1	6,9	404		343	8,2	368	7,6		349	11,3	349	11,3																				0	0	1.096	9	1.121	9		0,92	2,57	7,1	57,04	7,0	1,40	12,0		82,00	7,9	73,00	7,4	50,00	13,6	9,00	5,9
5	0299	Zevenaar	0,1357	7,6	0,3186	1,5	0,2793	0,6	1	1,1	513		190	12,9	219	11,0		169	3,7	243	4,3	217	3,8	217	3,8	217	3,8	217	3,8	217	3,8	1085	3,8	1085	3,8	2604	3,8	13020	3,8		0	0	871	8	975	7		1,05	1,05	0,0	0,00	0,0	0,90	0,0		83,85	7,7	75,80	7,8	51,10	14,5	5,15	8,4
5	0301	Zutphen	0,1084	1,7	0,4066	3,0	0,2890	3,0	1	3,0	432		267	6,5	313	6,2		150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6	150	0,6		0	0	848	3	895	3		1,65	2,58	3,2	0,00	Afgeschaft	2,90	3,6		83,85	7,8	75,80	7,8	51,10	14,5	14,35	3,2
6	0307	Amersfoort	0,1041	5,6	0,3888	5,4	0,3175	5,4	1	5,4	524		290	6,2	402	6,7		183	5,5	183	5,5																				0	0	996	6	1.109	6		2,57	2,57	4,9	100,20	5,0	3,00	1,7		83,87	7,7	75,80	7,7	51,11	14,5	16,60	5,7
6	0308	Baarn	0,0862	14,0	0,2876	19,9	0,2335	17,2	1	18,7	527		328	9,4	486	12,2		269	8,5	269	8,5	269	8,5	269	8,5	269	-23,2	269	-23,2	381	8,5	997	8,5	997	8,5	3994	8,5	26753	8,5		0	0	1.124	11	1.282	12		0,65	2,45	40,0	68,00	13,8	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	16,50	14,2
6	0312	Bunnik	0,1296	17,5	0,4033	13,3	0,3225	13,3	1	13,3	753		208	10,1	373	14,8		253	7,8	253	7,8																				0	0	1.214	14	1.379	15		1,10	3,48	11,5	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	48,15	7,8	15,60	11,8
6	0313	Bunschoten	0,0769	6,1	0,2095	6,4	0,1676	6,3	0	6,3	374		301	6,4	332	6,4		182	6,4	182	6,4	182	6,4	182	6,4	182	6,4	182	6,4	182	6,4	916	7,1	916	7,1	2184	6,4	10920	6,4		0	0	857	6	888	6		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,80	6,3
6	0310	De Bilt	0,0891	4,8	0,3137	6,8	0,2509	6,8	1	6,8	649		192	11,1	372	11,1		223	12,5	223	12,5	223	12,5	312	12,5	312	12,5	398	12,5	398	12,5	1988	12,5	1988	12,5	4771	12,5	23856	12,5		0	0	1.065	7	1.245	8		1,09	2,44	3,8	111,00	3,4	0,00	0,0		83,87	7,8	75,80	7,7	51,11	14,5	11,70	3,5
6	0736	De Ronde Venen	0,0622	-1,2	0,2478	2,4	0,2144	11,0	0	6,2	376		278	0,0	378	5,6		235	8,9	235	8,9	235	8,9	235	8,9	235	8,9	324	7,7	413	7,1	1837	5,2	2193	5,1	5308	4,9	26668	4,7		0	0	890	2	990	4		1,70	3,10	24,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,60	4,1
6	0317	Eemnes	0,1047	10,0	0,4367	10,5	0,0000	nvt	0	10,5	628		261	2,4	419	2,4		101	3,0	208	3,0	361	6,6	361	6,6	361	6,6	361	6,6	361	6,6	1820	6,6	2185	6,6	5376	6,6	27259	6,6		0	0	991	7	1.256	6		2,00	2,00	0,0	58,25	0,0	0,00	0,0		83,80	7,6	75,80	7,8	48,10	7,7	8,50	13,3
6	0321	Houten	0,0878	4,4	0,3437	7,6	0,2536	6,4	1	7,1	501		197	7,0	336	7,0		109	18,0	186	17,9																				0	0	808	7	1.023	8		2,64	6,85	3,8	0,00	Afgeschaft	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,8	51,10	14,5	12,65	5,9
6	0353	IJsselstein	0,0668	2,9	0,1892	1,5	0,1416	-5,3	0	-1,5	330		260	11,9	501	11,9		159	11,7	334	11,7	224	11,7	355	11,7	485	11,7	616	11,7	747	11,7	2838	9,2	3361	9,5	7935	11,7	39303	11,8		0	0	748	8	1.164	9		0,00	0,00	0,0	0,00	0,0	3,80	5,6		83,87	7,8	75,80	7,7	48,15	7,8	12,05	4,3
6	0327	Leusden	0,0992	18,2	0,3710	10,8	0,2992	10,8	1	10,8	509		256	22,5	272	20,9		163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3	163	10,3		0	0	928	18	944	17		1,24	1,85	5,7	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	51,11	14,5	16,60	5,7
6	0331	Lopik	0,1219	10,8	0,1575	1,6	0,1194	-4,4	0	-1,1	608		280	3,1	332	3,3		233	4,1	317	4,1	282	4,1	436	4,1	590	4,1	744	4,1	898	4,1	3362	4,1	3978	4,1	9368	4,1	46328	4,1		0	0	1.121	7	1.257	7		1,33	1,33	3,1	63,35	3,1	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,20	3,2
6	0335	Montfoort	0,1120	7,2	0,3896	4,9	0,3264	5,6	1	5,2	565		244	0,0	398	0,0		309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0	309	4,0		0	0	1.118	5	1.272	4		0,00	0,00	0,0	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,87	7,7	75,80	7,7	51,11	14,5	12,80	7,6
6	0356	Nieuwegein	0,0762	4,0	0,3867	4,0	0,3081	4,0	1	4,0	307		252	2,2	362	2,7		138	6,0	197	6,0	197	6,0	197	6,0	197	6,0	290	5,5	383	5,3	1871	4,7	2243	4,6	5498	4,6	27818	4,5		0	0	697	4	867	4		1,86	1,86	3,9	0,00	0,0	4,50	28,6		83,85	7,7	75,80	7,8	50,10	12,2	16,60	11,4
6	0589	Oudewater	0,1195	5,0	0,3289	5,8	0,2601	5,8	1	5,8	575		288	14,0	318	1,2		382	14,1	382	14,1	382	14,1	382	14,1	428	14,1	613	14,1	798	14,1	2844	2,0	3348	3,7	7758	9,6	37998	13,5		0	0	1.245	10	1.275	7		1,00	1,40	4,5	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	15,00	8,7
6	0339	Renswoude	0,0615	1,7	0,1658	9,0	0,1490	9,0	0	9,0	356		280	1,5	298	1,5		234	1,4	272	1,4																				0	0	870	2	927	2		0,75	0,75	0,0	0,00	0,0	0,00	0,0		83,80	7,8	75,80	7,8	48,10	7,7	9,00	1,1
6	0340	Rhenen	0,1052	10,7	0,5037	8,8	0,0000	nvt	1	8,8	543		220	5,8	302	5,6		182	24,1	235	25,9	213	25,3	311	27,5	409	28,6	507	29,3	605	29,8	2173	31,7	2565	31,8	5995	32,2	29515	32,4		0	0	944	12	1.080	12		1,55	1,55	10,7	68,50	8,7	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
6	0342	Soest	0,0766	5,3	0,2411	12,2	0,1902	12,1	0	12,2	388		298	14,6	333	14,8		226	3,7	226	3,7	226	3,7	226	3,7	226	3,7	226	3,7	226	3,7	1130	3,7	1130	3,7	2712	3,7	13560	3,7		0	0	912	8	947	8		0,00	0,00	0,0	53,50	2,9	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	16,40	3,1
6	1904	Stichtse Vecht	0,0910	9,0	0,2209	9,0	0,1657	9,0	0	9,0	479		271	25,0	411	25,0		206	11,4	280	11,4	280	11,4	414	11,4	414	11,4	464	0,0	555	0,0	2024	0,0	2391	0,0	5603	0,0	27628	0,0		0	0	957	14	1.170	15		2,00	3,40	100,0	76,14	9,0	1,15	9,5		83,87	7,7	75,80	7,7	51,11	14,5	15,00	25,0
6	0344	Utrecht	0,0844	4,9	0,4516	6,5	0,3647	6,5	1	6,5	475		313	-0,5	425	16,1		246	3,7	246	3,7	246	3,7	246	3,7	340	3,8	528	3,8	716	3,8	3724	3,9	4476	3,9	11056	3,9	56176	3,9		0	0	1.034	3	1.146	9		3,70	9,59	3,8	94,80	6,5	7,50	13,0		83,85	7,7	75,80	7,8	51,10	14,5	19,90	6,4
6	1581	Utrechtse Heuvelrug	0,0995	4,9	0,3186	6,3	0,1766	3,8	0	5,4	599		270	6,5	337	6,5		287	11,9	359	11,9	287	11,9	359	11,9	429	11,9	501	11,9	573	11,9	2363	11,9	2363	11,9	4437	11,9	16373	11,9		0	0	1.156	7	1.296	7		1,63	2,83	8,9	107,36	8,9	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	17,95	9,1
6	0345	Veenendaal	0,0770	3,3	0,2667	8,6	0,2132	8,6	0	8,6	365		279	0,0	308	0,0		105	3,2	105	3,2	351	3,1	351	3,1	351	3,1	351	3,1	351	3,1	351	3,1	351	3,1	351	3,1	351	3,1		0	0	750	2	779	2		1,22	1,22	3,4	100,32	3,1	2,86	3,3		83,80	7,7	75,00	6,7	51,11	14,6	17,80	2,9
6	1961	Vijfheerenlanden	0,0888	4,5	0,2609	-2,7	0,2036	-2,7	0	-2,7	413		349	6,4	439	6,6		194	0,0	194	0,0	194	0,0	194	0,0	194	0,0	388	0,0	388	0,0	1358	0,0	1552	0,0	3880	0,0	19400	0,0		0	0	956	4	1.046	4		3,70	2,25	4,7	0,00	0,0	1,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	14,50	3,6
6	0352	Wijk bij Duurstede	0,1131	9,3	0,3753	18,6	0,1832	-1,9	1	11,0	549		284	2,5	313	2,3		246	3,5	246	3,5	493	107,0	493	107,0	493	107,0	493	107,0	493	107,0	493	107,0	493	107,0	493	107,0	493	107,0		0	0	1.080	6	1.109	6		1,50	3,00	66,7	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,87	7,8	75,80	7,8	51,11	14,5	11,45	7,5
6	0632	Woerden	0,1176	11,0	0,3693	12,2	0,2691	12,2	1	12,2	573		253	9,1	311	8,4		294	11,4	294	11,4	588	122,7	588	122,7	630	108,7	799	76,1	968	59,8	2820	24,6	3276	22,6	7266	16,4	34626	12,7		0	0	1.120	11	1.178	10		1,30	1,70	6,3	0,00	Afgeschaft	2,90	7,4		83,85	7,9	75,80	7,8	51,10	14,5	15,00	8,7
6	0351	Woudenberg	0,0900	13,5	0,1961	6,2	0,1573	6,2	0	6,2	499		271	0,0	304	0,0		238	-4,1	250	1,2	250	1,2	250	1,2	250	1,2	250	1,2	250	1,2	490	0,6	550	0,5	1025	0,3	2425	0,1		0	0	1.009	5	1.054	6		1,65	1,65	3,1	80,00	3,6	0,00	0,0		83,80	7,6	75,80	7,8	51,10	14,5	16,60	52,3
6	0355	Zeist	0,0577	2,1	0,2158	1,3	0,1687	1,3	0	1,3	403		280	1,6	410	2,0		190	1,5	190	1,5	366	107,5	366	107,5	405	90,4	484	69,2	563	56,7	1822	19,2	2137	17,3	3579	13,3	12737	9,3		0	0	872	-1	1.002	0		0,75	2,60	6,1	0,00	0,0	2,00	0,0		77,75	16,9	70,30	22,3	51,10	-0,1	17,75	2,3
7	0358	Aalsmeer	0,0930	2,4	0,2619	18,4	0,2286	18,4	0	18,4	531		296	11,0	370	12,0		188	4,0	188	4,0	188	4,0	188	4,0	188	4,0	188	4,0	287	4,0	1874	4,0	2271	4,0	5743	4,0	29551	4,0		0	0	1.015	5	1.089	6		1,80	3,65	4,3	88,50	3,9	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	14,00	8,5
7	0361	Alkmaar	0,0579	4,7	0,4721	8,5	0,0728	6,6	1	8,2	252		241	14,0	390	14,0		193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3	193	17,3		0	0	686	11	835	12		1,36	2,73	6,6	0,00	0,0	3,25	6,6		83,87	7,7	75,80	7,7	51,11	14,5	13,17	6,6
7	0362	Amstelveen	0,0633	15,9	0,3034	18,8	0,2443	18,8	1	18,8	441		268	6,4	326	6,4		208	0,0	208	0,0	208	0,0	208	0,0	208	0,0	208	0,0	208	0,0	1049	0,0	1260	0,0	3101	0,0	15725	0,0		0	0	916	9	974	9		1,25	4,45	48,3	0,00	0,0	2,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	14,20	8,0
7	0363	Amsterdam	0,0462	4,0	0,1868	1,6	0,1355	2,8	0	2,1	308		352	2,3	469	2,2		167	4,0	167	4,0	167	4,0	167	4,0	167	4,0	656	4,0	656	4,0	2017	4,0	2017	4,0	6291	4,0	15657	4,0		0	0	827	3	944	3		6,60	17,13	40,0	0,00	0,0	7,50	0,0		83,87	7,7	75,80	7,7	51,11	14,5	23,70	5,8
7	0373	Bergen NH	0,0894	11,1	0,4534	11,0	0,0000	nvt	0	11,0	626		259	-6,8	360	-2,7		201	8,7	201	8,7	201	8,7	201	8,7	201	8,7	402	8,7	603	8,7	4422	8,7	4422	8,7	8442	8,7	8442	8,7		0	0	1.086	6	1.187	6		2,20	2,20	4,8	0,00	0,0	2,30	4,6		83,80	7,9	75,80	7,8	51,10	14,6	13,50	2,3
7	0375	Beverwijk	0,0802	6,5	0,2584	2,1	0,2165	2,1	0	2,1	324		246	8,9	367	8,9		197	0,0	197	0,0	197	0,0	197	0,0	197	0,0	488	0,0	488	0,0	1942	0,0	2523	0,0	5722	0,0	28982	0,0		0	0	767	6	888	6		1,10	1,10	4,8	0,00	0,0	0,00	Afgeschaft		83,85	7,7	75,80	7,8	51,10	14,5	14,80	6,1
7	0376	Blaricum	0,0895	2,1	0,3797	4,3	0,2839	4,3	1	4,3	901		201	7,9	402	7,9		218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0	218	0,0		0	0	1.320	3	1.522	3		2,13	2,13	6,5	0,00	0,0	0,00	0,0		83,80	7,6	75,80	7,8	48,10	7,7	12,50	4,2
7	0377	Bloemendaal	0,1078	3,5	0,3926	-0,7	0,2435	-22,7	1	-10,5	1178		304	0,0	522	17,5		288	2,2	288	2,2																				0	0	1.770	3	1.988	7		3,95	5,15	3,0	0,00	0,0	1,70	3,0		83,87	7,7	75,80	7,7	51,11	14,5	16,60	5,7
7	0383	Castricum	0,0699	6,2	0,4636	101,7	0,0000	-100,0	0	6,9	382		235	3,1	332	4,5		217	3,7	217	3,7	217	3,7	217	3,7	217	3,7	279	3,7	340	3,7	1323	3,7	1568	3,7	3717	3,7	18453	3,7		0	0	835	5	932	5		1,95	2,15	13,2	0,00	0,0	0,00	0,0		83,80	7,9	75,80	7,8	51,10	14,6	9,70	3,7
7	0400	Den Helder	0,1001	5,7	0,4541	16,2	0,3835	16,5	1	16,4	294		318	1,6	482	1,5		136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5	136	4,5		0	0	748	4	912	3		1,65	1,65	4,4	0,00	0,0	0,00	0,0		83,85	10,6	75,80	10,7	51,10	22,8	10,05	4,7
7	0384	Diemen	0,0661	2,0	0,2727	5,7	0,2591	5,8	1	5,8	360		375	21,4	474	21,7		236	6,1	236	6,1	236	6,1	236	6,1	236	6,1	236	6,1	236	6,1	1769	4,2	2152	4,1	5532	4,5	28497	3,9		0	0	972	10	1.070	11		3,25	3,25	49,8	0,00	0,0	1,70	0,0		83,85	7,8	75,80	7,8	51,11	14,5	11,50	4,1
7	1980	Dijk en Waard	0,0716	7,8	0,3438	5,1	0,2495	-4,1	1	1,1	322		235	1,1	289	-0,2		306	7,0	306	7,0																				0	0	863	6	917	5		1,00	1,00	0,0	0,00	0,0	0,90	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
7	0498	Drechterland	0,0915	8,5	0,1859	5,6	0,1470	6,8	0	6,1	430		301	-1,2	422	-0,7		182	3,5	182	3,5																				0	0	913	4	1.034	4		1,60	1,60	3,2	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	8,90	3,5
7	0385	Edam-Volendam	0,0725	4,9	0,1835	5,0	0,1463	5,0	0	5,0	322		294	15,0	397	15,0		192	-11,0	192	-11,0	192	-11,0	192	-11,0	192	-11,0	217	-11,0	242	-11,0	646	-10,9	746	-10,9	1628	-10,9	7676	-10,9		0	0	808	4	911	5		1,45	3,40	13,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	8,40	5,0
7	0388	Enkhuizen	0,0990	5,8	0,4555	0,3	0,3775	8,0	1	3,6	375		348	-0,3	432	-0,7		190	3,9	190	3,9																				0	0	912	3	996	3		2,70	2,70	3,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,85	3,8
7	1942	Gooise Meren	0,0628	4,9	0,1568	6,2	0,1181	6,2	0	6,2	458		256	7,0	403	7,0		242	9,5	242	9,5	477	9,5	477	9,5	477	9,5	477	9,5	595	9,5	1890	9,5	1890	9,5	3774	9,5	7306	9,5		0	0	956	7	1.103	7		2,00	2,00	5,8	0,00	0,0	1,70	6,3		83,85	7,9	75,80	7,8	51,10	14,5	14,00	6,9
7	0392	Haarlem	0,0734	5,8	0,2928	2,8	0,2335	3,0	1	2,9	443		296	6,2	478	12,2		167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3	167	7,3		0	0	906	6	1.088	9		2,00	5,00	0,0	104,28	3,8	6,05	4,3		83,87	7,8	75,80	7,8	51,11	14,5	23,60	0,0
7	0394	Haarlemmermeer	0,0723	16,2	0,3134	23,5	0,2770	24,3	1	23,9	392		328	13,7	445	13,7		156	13,7	156	13,7	156	13,7	156	13,7	186	13,6	246	13,5	306	13,4	1266	13,3	1506	13,3	3606	13,2	18006	13,2		0	0	876	15	993	15		3,32	8,62	8,0	0,00	Afgeschaft	3,45	0,0		83,85	7,8	75,80	7,8	51,10	14,5	18,45	13,5
7	0396	Heemskerk	0,0747	5,5	0,2040	24,6	0,1492	25,7	0	25,0	357		332	0,1	418	0,1		213	6,1	213	6,1	213	6,1	213	6,1	213	6,1	312	6,1	411	6,1	2001	6,2	2399	6,2	5878	6,2	29723	5,8		0	0	902	4	987	3		1,30	1,30	0,0	0,00	Afgeschaft	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
7	0397	Heemstede	0,0793	19,8	0,2897	18,1	0,2392	18,0	1	18,1	649		327	-1,3	409	-1,3		276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2	276	6,2		0	0	1.253	10	1.334	10		0,00	0,00	0,0	0,00	0,0	2,00	33,3		83,87	7,7	75,80	7,7	51,11	14,5	13,90	4,1
7	0399	Heiloo	0,0755	8,8	0,3173	5,7	0,0000	nvt	0	5,7	459		215	3,2	347	3,0		217	5,3	217	5,3	217	5,3	217	5,3	217	5,3	319	2,2	424	1,2	687	1,9	687	1,9	1158	4,1	4926	6,7		0	0	891	7	1.023	6		2,10	2,10	2,4	0,00	0,0	0,00	0,0		83,80	7,9	75,80	7,8	51,10	14,6	11,30	3,7
7	0402	Hilversum	0,0616	1,8	0,2868	4,4	0,1916	4,4	0	4,4	371		240	4,4	398	4,4		205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1	205	8,1		0	0	816	4	974	4		0,00	0,00	0,0	0,00	0,0	3,20	10,3		83,87	7,7	75,80	7,7	51,11	14,5	12,90	0,0
7	1911	Hollands Kroon	0,0920	9,9	0,1947	4,0	0,1461	10,2	0	6,6	369		250	6,6	365	6,2		205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1	205	4,1		0	0	824	7	938	7		1,50	1,50	0,0	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	51,11	14,5	9,00	2,9
7	0405	Hoorn	0,0929	3,5	0,2350	6,1	0,1521	4,7	0	5,5	383		281	2,2	385	2,6		172	2,8	172	2,8	172	2,8	172	2,8	172	2,8	172	2,8	172	2,8	378	2,9	453	2,9	1107	2,9	5595	2,9		0	0	836	3	940	3		1,90	2,70	1,9	29,18	-33,3	3,10	3,3		83,87	8,2	75,80	8,3	51,11	14,6	15,00	3,5
7	0406	Huizen	0,0463	3,4	0,1786	4,9	0,1560	5,3	0	5,1	264		290	3,8	386	3,8		260	10,7	260	10,7	521	121,3	521	121,3	521	121,3	521	121,3	521	121,3	521	121,3	521	121,3	521	121,3	521	121,3		0	0	814	6	911	6		1,50	2,74	3,8	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,87	7,8	75,80	7,8	51,11	14,5	16,60	16,1
7	1598	Koggenland	0,0934	6,6	0,1766	8,0	0,1312	10,1	0	8,9	413		301	2,0	405	2,0		102	4,0	102	4,0																				0	0	817	5	921	4		1,15	1,15	4,6	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	7,50	6,4
7	0415	Landsmeer	0,1004	9,3	0,2813	-1,7	0,2384	1,3	1	-0,3	666		384	5,5	512	5,5		260	5,5	260	5,5	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0	520	111,0		0	0	1.310	7	1.437	7		3,70	9,59	3,8	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,9	75,80	7,8	51,11	14,5	16,60	5,7
7	0417	Laren	0,0937	1,1	0,2286	1,6	0,1564	1,6	0	1,6	999		276	10,3	406	10,3		163	18,9	279	18,9	557	137,7	557	137,7	557	137,7	557	137,7	557	137,7	2636	14,0	3156	11,4	7704	4,4	32078	1,0		0	0	1.438	5	1.684	6		0,00	0,00	0,0	95,79	0,0	0,00	0,0		83,80	7,6	75,80	7,8	48,10	7,7	12,50	4,2
7	0420	Medemblik	0,1257	7,4	0,3090	6,0	0,2402	5,0	1	5,5	552		241	0,0	341	0,0		212	3,0	212	3,0																				0	0	1.004	5	1.105	4		1,97	1,97	3,1	0,00	Afgeschaft	0,00	0,0		83,85	7,7	75,80	7,7	51,10	14,5	8,70	3,0
7	0431	Oostzaan	0,0974	7,1	0,2077	3,2	0,1885	8,5	0	5,6	568		337	8,7	407	7,7		348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2	348	3,2		0	0	1.253	6	1.323	6		4,65	4,65	3,3	49,25	3,3	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	21,10	3,2
7	0432	Opmeer	0,1350	6,4	0,2440	7,1	0,1960	8,7	0	7,8	575		337	7,9	459	8,0		266	7,1	266	7,1																				0	0	1.178	7	1.300	7		1,15	1,15	4,6	40,30	7,2	0,00	0,0		83,85	7,9	75,80	7,8	51,10	22,8	9,65	7,2
7	0437	Ouder-Amstel	0,0781	-0,2	0,2926	9,0	0,2533	9,0	1	9,0	533		314	7,0	327	6,9		177	15,6	177	15,6	177	15,6	177	15,6	177	15,6	344	15,6	510	15,6	3176	15,6	3842	15,6	9673	15,6	49657	15,6		0	0	1.024	4	1.038	4		1,50	9,50	14,5	83,86	3,2	5,00	11,1		83,85	7,9	75,80	7,8	51,10	14,5	15,05	3,8
